RMC,CCC
2.5,2.209575233
3.5,2.175082202
4.5,2.250512446
4.5,2.445387016
4.5,2.464719927
2.5,2.570779075
3.5,2.233355465
3.5,2.262471828
3.5,1.94951663
5,1.885662109
5,2.467973762
3.5,1.977436724
2.5,2.447487544
2.5,2.503461173
3.5,2.030420201
2,2.418294021
3.5,2.463965813
4.5,2.48428111
2.5,2.584455626
2.5,2.18188742
4.5,2.589157279
2.5,2.443116928
2.5,2.224993683
2.5,2.376246887
2.5,2.542727461
2.5,2.416260763
2.5,2.411612059
3.5,2.506406975
3.5,2.000339712
3,2.11545569
2,2.1963654
3.5,1.966367731
2.5,2.524550902
4.5,2.16288992
2.5,2.179019496
3.5,2.440648419
3.5,2.069652851
2,2.508153482
2.5,2.507464772
3.5,2.471276097
3.5,2.076861698
2.5,2.536752637
4.5,2.541072828
3.5,2.215310503
2.5,2.338787225
4,2.394546281
4.5,2.145306419
4,2.368920572
4,2.108408851
2.5,2.535020119
3.5,2.114173517
3.5,2.129726513
4,2.057370481
2.5,2.351887749
2.5,2.17947832
2.5,2.428183575
3.5,2.141139375
4,1.970677815
2.5,2.420407304
3,2.071911298
2,2.425599117
2.5,2.409513546
3.5,2.242106477
3.5,2.454930811
3.5,2.206465568
3,2.110831423
2,2.541254354
3.5,2.139944463
2.5,2.520224228
2.5,2.520800299
3.5,1.984094567
2.5,2.517692994
3.5,2.541723828
4.5,2.223986536
3.5,2.3049713
4.5,2.224289424
2.5,2.432593713
4,2.002826062
4,2.126927946
3.5,2.432666067
3,2.174052868
2,2.443358988
3.5,2.211020605
4.5,2.563193055
3.5,2.121477671
3,2.220201471
4,2.446918758
5,2.386483952
4,2.196625577
3.5,2.210763216
4.5,2.539707893
4.5,2.162479837
2.5,2.443846934
4,2.400261715
2.5,2.495755411
2.5,2.472958418
3.5,2.167810425
2.5,1.929214041
3,2.232455645
2.5,2.113238986
5,2.369889705
3.5,2.144947291
4.5,2.323289934
4,2.070849759
2.5,2.546608383
2.5,2.445897488
3.5,2.091354611
3,1.983182837
3.5,2.162539239
2.5,2.437445409
3,2.124088606
4.5,2.224497269
2.5,2.223824841
3.5,2.15396816
2.5,2.533821526
4,2.09351743
2.5,2.482796503
2.5,2.338804491
3,2.02813297
2,2.199023159
2.5,2.400579234
2,2.544814005
2.5,2.442752872
3.5,1.978139285
2,2.088124691
5,2.545365025
3.5,2.084625742
3.5,2.02909528
4.5,2.482720054
3.5,1.989989891
2,2.161497859
3.5,2.151555223
3.5,2.566094225
2.5,2.154112603
2.5,2.424511768
3,2.088509765
3.5,2.442020374
2.5,2.508990913
4,2.441147183
2,2.482910704
3,2.214233123
2,2.521511019
3.5,2.55302958
2.5,2.435768289
4.5,2.546943972
3,1.980340996
2,1.933706144
3.5,1.883577269
4.5,2.476939839
3,2.177133232
3.5,2.206333614
3,2.152625158
3,2.552348175
2.5,2.527134063
5,2.493075439
2.5,2.416971177
3,1.978586464
4,2.149851822
2.5,2.412550569
3.5,2.36829948
2.5,2.532115546
4,2.469429261
2.5,2.419361201
2.5,2.420309119
4.5,1.973941796
2.5,2.161708758
3,2.09601687
2,2.434279035
4,2.359463941
3.5,2.078408812
2,2.541161425
4.5,2.501453429
3.5,2.500245577
2.5,2.506384192
3.5,2.190473573
2.5,2.528688297
4.5,2.491850334
3,2.175789812
3.5,2.440753597
4.5,2.045602465
4.5,2.297718394
5,2.213728206
3.5,2.225350105
2.5,2.367817922
4,2.190170807
4.5,2.073500473
2.5,2.607735881
4.5,2.402203829
3.5,2.419455747
4.5,2.285082379
4,2.053853058
3.5,2.196212557
5,2.535798527
3.5,2.089660633
4,2.191380422
5,2.423322812
2.5,2.229343498
2.5,2.551696314
5,2.52893101
2.5,2.43485687
4,2.21153817
3.5,2.122954691
3,2.034277384
3,2.126966426
2,2.408919912
2.5,2.408469707
5,2.411889468
2.5,2.434674436
4,2.185098145
5,2.516051608
2.5,2.213510916
3.5,2.107966761
2,2.442844748
2.5,2.237983694
4,1.996505212
3.5,2.1011958
4,2.53968512
3,2.468975719
3.5,2.221760649
2.5,2.424256649
3.5,2.014955391
2,2.521335186
3.5,1.967367382
2.5,2.37614006
3,2.455923359
3.5,2.182517469
3,2.364538766
2.5,2.393887108
4.5,2.503579252
4.5,2.457655514
3,2.020100061
3.5,2.227018064
4.5,2.437584757
2.5,2.46348135
3.5,2.146663002
5,2.168048754
2.5,2.137085331
4,2.169087107
2.5,2.441873106
2.5,2.542561824
5,2.452563422
3.5,1.919960262
4.5,2.418838163
3.5,2.217204381
3.5,2.160869477
3.5,2.113441611
3.5,2.495051673
3.5,2.513249911
2.5,2.451181006
4.5,2.398693812
3.5,2.051729466
3.5,2.420296853
4.5,2.217712942
4.5,2.200219596
4.5,2.503599938
4.5,2.313605908
2.5,2.41936528
3.5,2.094252288
4.5,2.094356585
3.5,2.117508207
3.5,2.103062706
2,2.413785227
2.5,2.380975911
2.5,2.377944382
3,2.07875526
3,2.169348275
3,2.1799456
2,2.537347969
2.5,2.523775897
2.5,2.474068884
3.5,2.184677792
2,2.448655984
2.5,2.457180656
2.5,2.453647372
2.5,2.219761115
3.5,2.396973462
3.5,2.147103403
2.5,2.378535933
3.5,2.116296545
2.5,2.006322007
2.5,2.458127621
3,2.075110822
3,2.169749797
2.5,2.446103296
3.5,2.114142741
2.5,1.906677969
4,2.352583337
4.5,2.095885986
2.5,2.465539752
4,2.302821483
3.5,2.439618019
3,2.066640045
2,2.481653107
2.5,2.248406488
3.5,2.078144429
2,2.211005815
2.5,2.509030833
3,2.052707239
2.5,2.513494353
4,2.442216199
4,2.417821155
3.5,2.160641654
3.5,2.18010476
4,2.269396747
3.5,2.206012517
3,1.968361702
2.5,2.467036575
3.5,2.088195909
4,2.267345423
4,2.117132111
4.5,2.033828894
3.5,2.012132229
4.5,2.421466844
3,2.074004399
4.5,2.482202371
3.5,2.414126766
2.5,2.44540857
4,2.383788292
3.5,2.134545863
2.5,2.423699588
4.5,2.164513774
4,2.43829737
3.5,2.452333783
4,2.504985033
4.5,1.99765015
5,2.131078561
2.5,2.424481235
5,2.432429326
2.5,2.451190815
5,2.538957705
3,2.035701441
2,2.521273066
3.5,2.441366078
2.5,2.442737267
4,2.506214297
5,2.441570012
3.5,2.023272619
3,1.990602393
2,2.416836494
3.5,2.124122506
2.5,1.994629913
2.5,2.553837282
3.5,2.475021137
2,2.466825494
2.5,2.528606353
3.5,2.431547278
4,1.933561105
2.5,2.442814801
2.5,2.446109522
4,2.270563457
2,2.383995324
3.5,2.389592368
3,2.356674783
2.5,2.337009002
3.5,2.17009333
3.5,2.388479423
3,1.984022021
3.5,1.907613699
4.5,2.24490452
2.5,2.360577229
2,2.544334272
3.5,2.25597308
4,2.443719881
4.5,2.440379242
3,1.999825985
2,2.158031271
3.5,2.330189907
3,2.22816391
2.5,2.152366317
4,2.408210259
3.5,2.57706712
2.5,2.547050117
4,2.478610554
2.5,2.506905277
3.5,2.206514446
3.5,2.100245848
3,2.017630109
2,2.442375829
3.5,2.009343559
3.5,2.249767477
3.5,1.994938331
3,2.17229809
3.5,2.160170029
2,2.204108365
3.5,1.988726962
3.5,2.031134529
3.5,2.292166468
2.5,2.428784363
3,2.015951635
2,2.539469035
2.5,2.219534157
2.5,2.483116513
3,2.199894112
2,2.608864203
3.5,2.02723106
4.5,2.258520103
3.5,2.217058871
2.5,2.420297512
2.5,2.506377762
2.5,2.527832734
3.5,2.033331458
3.5,2.411549317
2.5,2.200015537
4,2.427707355
2.5,2.451081757
5,2.566803573
2.5,2.473089447
4.5,2.21316533
2.5,2.426038736
3.5,2.240470348
4,2.378735402
3.5,2.051148955
2,2.446360007
2.5,2.413211188
4.5,2.450323941
2.5,1.937286314
4.5,2.293886141
5,2.478862824
3.5,2.249544333
2,2.506593462
3.5,2.274824412
4,2.110335171
4.5,2.182224113
4.5,2.417498696
2.5,2.257219269
3,1.962441964
3.5,2.468821202
3.5,2.057545146
3.5,1.932465927
4,2.441691454
4.5,2.447719225
2.5,2.1935802
4,2.442537524
3.5,2.01733319
3,1.887876819
3,2.031498511
4,2.38548341
3.5,2.375453364
3.5,2.187499594
2,2.491856495
5,2.471626682
2.5,2.401369627
2.5,2.470326911
2.5,2.377394474
3.5,2.165917373
3,1.890584745
2.5,2.39054173
2.5,2.522601148
4.5,1.987899128
2.5,2.22948847
3.5,2.071726656
4,2.416445956
2.5,2.20351012
3,2.131612996
2,2.446546424
4,2.245972613
3,1.867752494
4,2.498003486
2.5,2.441984332
4.5,2.445028056
2.5,2.520002473
4.5,2.308437654
2.5,2.400338896
2.5,2.01240948
5,2.471525352
3,2.025861996
3.5,2.16528977
2.5,2.495089781
2.5,2.422710701
3.5,2.197788042
2.5,2.407075178
3.5,2.240718888
4.5,2.474031001
3.5,2.035051591
3.5,2.417608465
3.5,1.993799639
3.5,2.403103931
3,2.074951725
4.5,2.510901502
3.5,2.226818058
3,2.445413173
3.5,2.466475357
3.5,2.015029003
3,2.564117468
2.5,2.457517646
4,2.471576762
4.5,2.378523547
5,2.395474353
2.5,2.415139964
4,2.46121657
2,2.473671135
3,1.931784115
2.5,2.456489773
3,2.110598474
3,2.408291247
4,2.122952264
3.5,2.125982692
3,2.015285578
3,2.088080551
3.5,1.907737756
2,2.376574131
3.5,2.108768199
3.5,2.22359398
3.5,2.196459889
2,2.547162077
3.5,2.221270018
2,2.417650199
2.5,2.201574941
3.5,2.438628712
3,2.066252649
4,2.448593395
3.5,2.188591655
3.5,2.403161071
4,2.129009077
2.5,2.420189991
3.5,1.915192547
2.5,2.216660019
3.5,2.439167975
3.5,2.154787206
3.5,2.152564073
4,2.241763362
3.5,2.226250291
3.5,2.220167824
2,2.315665836
2.5,2.216279229
2.5,2.195922006
3.5,2.144742094
2.5,2.417692826
2.5,2.51998265
3.5,2.167901512
2.5,2.505038379
2.5,2.553764653
2.5,2.394619418
2.5,2.2027536
2.5,2.427915811
3.5,2.252711332
2,2.536851027
2.5,1.852196135
4,1.978590901
2.5,2.472697775
4.5,2.503293691
5,2.193189667
3.5,2.155182361
2,2.461048909
2.5,2.446560517
2.5,2.454952053
2.5,2.432073732
3.5,2.172701549
2.5,1.892655153
4.5,2.226028792
3,2.012839702
2.5,2.515464586
4,1.993296004
3.5,2.415871156
2.5,2.414518257
2.5,2.395865691
3.5,2.025736536
5,2.446885482
3.5,2.220666243
3,2.496901887
3.5,2.235677676
2,2.42718076
3.5,2.544158223
2.5,2.384688463
2.5,2.413792466
3,2.05025547
4,1.981390823
5,2.161161982
4.5,2.195844576
3,2.416796904
2.5,2.414072427
2.5,2.522142523
3.5,2.107297895
2.5,1.933272655
4,2.2131812
2.5,2.518731203
3.5,1.982413979
4,2.16474032
3.5,2.487196044
2.5,2.526326405
3,2.084516557
3,2.227718335
4.5,2.229158951
3.5,2.035141777
4.5,2.254265881
5,2.384239221
2.5,2.398534295
3.5,2.373430117
2.5,2.188934609
4.5,2.227947288
2.5,2.462828895
3.5,2.230735468
2,2.446977514
3.5,2.002157719
2.5,2.416273553
2.5,2.501940678
2.5,2.374223007
2.5,2.443195255
5,2.621681191
3,2.167967688
4.5,2.584741792
2.5,2.440296548
3.5,2.169801667
3,1.974186114
2,2.380660006
2.5,2.518195233
2.5,2.447878485
2.5,2.396496225
3.5,2.200364109
2.5,2.542321733
2.5,2.439775782
3.5,2.509115185
4.5,2.534012202
3,1.977020651
2,2.379269517
2.5,2.537050633
3.5,2.236942246
3.5,2.445805428
2,2.483708998
5,1.8864721
3.5,2.038979908
3.5,2.101825762
3,2.208724909
3.5,2.136559094
2.5,1.932979295
3,2.055230123
2.5,1.953972163
4.5,2.424832675
4.5,2.502195758
2.5,2.408269583
4.5,2.183226488
3.5,2.276224419
3.5,2.297048661
3.5,2.131709967
4.5,2.387155059
2.5,2.41445977
3.5,2.183074019
5,2.494912565
4,2.491043897
2.5,2.596460629
2.5,2.445669679
2.5,2.422454115
4.5,2.03027111
2.5,2.43400425
4.5,2.142097857
4.5,2.244461773
2,2.41235408
2.5,2.42475424
4,2.172439678
5,2.468953078
3.5,1.979497829
3,2.138895613
2,2.542805275
3,2.129061129
3.5,2.110070101
3.5,2.135303708
2.5,2.204241035
3.5,1.925404956
4.5,2.285230161
2.5,2.434193112
3.5,2.380114965
3,2.015615993
4,2.477376181
2.5,2.421786291
5,2.518178716
2.5,2.588697641
2.5,2.501172036
3.5,2.352215991
2,2.503346538
3.5,2.265391602
2,0.476269551
4,0.445262772
4,0.454397877
2.5,0.4741872
3.5,2.072547373
4.5,0.484256371
4,0.453179465
4.5,0.496628145
3.5,0.432535643
2.5,2.508791192
3.5,0.475549905
3.5,0.447042042
2.5,0.454829681
2.5,0.478671441
4,0.430584687
5,0.475229396
2.5,0.495257164
4,1.878841387
3.5,0.450916015
4,2.105734227
3.5,2.149767198
4,2.188035486
3.5,0
2.5,1.860160389
2.5,0.469554935
4,0.493144928
2,2.415583118
3.5,2.129803631
3,0.445410335
2.5,2.07265147
2.5,0.472440159
4,0.474328566
5,0.479505616
3,0
2,0.476778056
5,0.433767504
2.5,0.470596614
3.5,0
3,2.188862084
4,2.088857662
3.5,1.985396265
3.5,1.966391432
2.5,2.510188367
4,1.884823752
3.5,2.466391537
2.5,2.440391134
2.5,2.202401467
2.5,2.521209211
2.5,2.498625178
2.5,2.494926259
4.5,2.453977014
2.5,2.455457675
4.5,2.424138244
4.5,2.26876451
4.5,2.364642234
3.5,1.885876673
3,1.996895461
2.5,1.9769041
4.5,2.430895913
3.5,2.397416881
4,2.233976979
3.5,2.199511452
3,2.120452131
4.5,2.427558625
4.5,2.193619559
3.5,2.405230006
2.5,2.186728221
2.5,2.120980679
4.5,2.181150966
4,2.418744067
3,2.419102326
3.5,2.133962939
4,2.154520644
3.5,2.031294903
3.5,2.441631647
3.5,2.095961066
3.5,2.080623667
3.5,1.917664202
4.5,2.168593882
3.5,2.175988528
3,2.206962137
3,2.034429673
4,2.052835314
4.5,2.452786563
2.5,2.176747847
2.5,2.166181668
4.5,2.09202566
3.5,2.013865111
3,2.203833248
4,2.223568899
4.5,2.51045931
4,2.129905491
2,2.518782497
3,2.16888342
4,2.167128683
2.5,2.41214113
2,2.469030518
2.5,2.391670118
2.5,2.181512728
3,2.053433211
2,2.179975175
5,2.524443346
3.5,2.085938303
2,2.21176158
3,2.009428598
3,2.020065498
4.5,2.386985546
3.5,2.398421632
4,2.210580135
3,2.114675107
2,2.475702774
2.5,2.521723457
3.5,2.004914898
3.5,2.236250356
3,2.134044523
3.5,2.444210468
2.5,2.436437465
3.5,2.170485685
2,2.47418301
3.5,1.918823633
3.5,2.100832235
2.5,2.414783931
3,1.982897161
3,2.245629942
4,2.225895214
4,2.45934082
2.5,2.506447238
2.5,2.45002299
2.5,2.451753577
4,2.155981099
3.5,2.146088455
2.5,2.437140018
3.5,2.123399011
2.5,2.422830533
3.5,2.404902039
5,2.440977056
3.5,2.287230034
5,2.44199945
3,1.998051591
2.5,1.938346568
2,2.504686981
4.5,2.590027369
2.5,2.499854115
3.5,2.349949996
3.5,2.160003468
4.5,2.303619598
2,2.470755228
5,2.524271202
3.5,2.030570495
3.5,2.222065994
2.5,2.523964096
3.5,2.195714943
4,2.515065704
2.5,2.451053461
3.5,2.451482308
2.5,2.388052304
3.5,2.37314944
4.5,2.271506542
2.5,2.470874182
2.5,2.546783627
2,2.217869202
3.5,2.551691377
3.5,2.193433282
2,2.52813789
3,1.975148294
4,2.295257485
4,2.358466919
2.5,1.935000041
3.5,2.183075733
3.5,2.189938412
5,2.435536515
2.5,2.443594969
4.5,2.231080093
3.5,2.10729674
2,2.275308671
3,2.235091456
4,2.351097466
2,2.211274869
3.5,2.154866697
2,2.53692575
3.5,2.518037218
4.5,2.262224505
4,2.397887234
5,2.379401291
4,2.379360112
3.5,1.898977187
3.5,2.183073655
4.5,2.510162617
3.5,2.425407505
2.5,2.507092921
5,2.423806755
4,2.424014216
3.5,2.156580965
3,2.156917154
4.5,2.421823397
3.5,2.220080446
4.5,2.276774993
2.5,2.432483289
2.5,2.515265391
2.5,1.96712526
2.5,2.377503485
2.5,2.436728221
2.5,2.497356456
2.5,2.164035713
4.5,2.113621498
4.5,2.17430616
4.5,2.379297422
4.5,2.480447681
3.5,2.251561951
4.5,2.342325662
2.5,2.472316907
4,2.170417723
3,2.051988509
2,2.398500113
4,2.180913158
3,2.065881809
2.5,2.526372448
5,2.3874593
3.5,2.56590731
4,2.211996915
4,2.15801081
2.5,2.38230711
3.5,2.086028275
3,2.234587979
3,2.011437081
2.5,2.37549347
3.5,1.959115489
3.5,2.395698376
2.5,2.523079094
3,2.133170017
4.5,2.500056666
4.5,2.111644095
3.5,2.173495797
2.5,2.137112423
3.5,2.147163956
4,2.406182838
2.5,2.521815923
3,1.981754881
4.5,2.200355453
3,2.121263399
3,1.952003284
4.5,2.423818028
4.5,2.146077446
5,2.459608053
2.5,2.551017256
2.5,2.203433907
4.5,2.128498149
3.5,1.941837516
4,2.428370399
3.5,2.446082293
2.5,2.580915062
2.5,2.499650541
3.5,2.227111256
4,2.493724116
3,1.988116149
4.5,2.583245992
4,2.409573739
2.5,2.389625128
2.5,2.387921251
2.5,2.263882352
3.5,2.007562157
4.5,2.419266661
4.5,2.184665884
2.5,2.414217944
3.5,2.110685306
3,2.104762413
4.5,2.398454772
2.5,2.502818454
2.5,2.161750485
3.5,1.930484057
3.5,2.25162705
2.5,2.556440345
3,2.187411227
2,2.52327712
2.5,2.440767308
3,1.999178975
4,2.384964683
3,2.077513786
4,1.984529762
2.5,2.167377946
2.5,2.447127687
4.5,1.963171873
2.5,2.401063343
2.5,2.396183107
4.5,2.436405515
3,1.989486877
5,2.531508096
3.5,2.116902697
3.5,2.120561068
2.5,1.870677732
3.5,2.187762952
3,2.079507708
3,2.089126253
3,1.89876209
3.5,1.904080113
2.5,2.496171255
3,2.113240438
3,2.224920453
4.5,2.419381246
3.5,2.428391933
4.5,2.342350998
3.5,2.16416389
2,2.516613175
3.5,2.239666506
4.5,2.29814476
2.5,2.534798556
3,2.080914405
2,2.378521781
3,2.091888812
2,2.523094267
3,2.105981033
3,2.103694326
2.5,2.50543894
2.5,2.535708112
2.5,2.447755496
3.5,2.394234863
2,2.576529569
2,2.424228396
3.5,1.981487129
4.5,2.24932387
3.5,2.120405706
4.5,2.540702506
5,2.606170757
2.5,2.40740014
3.5,2.218621446
3.5,2.462056939
3,2.070229461
3,1.980933287
2.5,2.433498637
2.5,2.460863122
2.5,2.262039742
3.5,2.203104414
2.5,1.920310185
3.5,2.001800375
4,2.399872779
4,1.991342586
4,2.123459906
4.5,1.982430856
4.5,2.392687111
4,2.179146869
3.5,2.15798312
3,2.145778385
4,2.275887353
2.5,2.424741321
3.5,1.983365336
2.5,2.526553096
3.5,2.200125992
5,2.585671774
3,2.184635732
3,1.914003751
2.5,2.380936961
2,2.2091866
3.5,2.479714641
2.5,2.57310625
2.5,2.494749969
3,2.108539704
3,2.509064715
2.5,2.464082074
4.5,2.504411158
2.5,2.501176945
4.5,2.031592503
2.5,2.47071785
3.5,2.158470764
2.5,2.170535261
3.5,2.005066684
3.5,1.97784246
2.5,1.87030012
3,1.96078823
4.5,2.376494575
4.5,2.163149669
2.5,2.481133801
4,2.319458579
4.5,2.417089092
3,2.037636279
3.5,2.216484196
2,2.503355818
3.5,2.401455946
4,2.46573742
3.5,2.14910868
3.5,2.393466933
5,2.373887963
3.5,2.172348142
4,2.550663532
3.5,2.173214792
3,2.110547592
4,2.172608553
3.5,2.17458041
3.5,2.29873059
3.5,2.181163449
4,2.067963931
4,2.181371952
2.5,2.477506077
3.5,2.086080019
3.5,1.904740411
2.5,2.502389458
4.5,2.364426457
3.5,2.388154632
4.5,1.950499843
4,2.475564168
2.5,1.982779221
3.5,2.154101121
2,2.522768886
3.5,2.479039484
3.5,1.976053097
4.5,2.539817241
3.5,2.203019275
4.5,2.218064866
2.5,2.439844455
4.5,2.540043583
3.5,2.307373769
2.5,2.561878731
3,2.197043918
4,2.253505404
2.5,2.44703519
3,2.155904499
4,1.987308787
4.5,2.336910332
3.5,2.173164464
2.5,2.378973118
3.5,2.182720326
4,2.542646411
4.5,2.470246631
4,2.21149335
2.5,2.608352914
3.5,2.422855934
2,2.131801281
2.5,2.481345666
2,2.439262409
3.5,2.238426551
3,0
3,0.453647723
4.5,2.157947058
2.5,0.479763484
3.5,2.112523308
3.5,0.442725786
2.5,0.459573787
2.5,0.477317695
2.5,2.332789155
4.5,0.486258518
3.5,0.463097333
2,2.409132946
3.5,0.445310617
3.5,2.006383821
3,0.453471337
2.5,2.477409186
4.5,0.430592843
4.5,2.468699929
4,0.438444947
4.5,2.302077349
3.5,0.438444947
4,2.117992592
4,2.369085088
2,0.473162536
2.5,2.419447747
3.5,0.461120988
2.5,0.462324192
2.5,0.461385627
4.5,0
2.5,1.846759874
5,0.483267325
2.5,2.388015192
3.5,0.497068241
3.5,2.129803631
2,2.030579962
2.5,2.249429641
4,2.428356323
2.5,2.275571808
2.5,2.506729828
3.5,2.048845186
2,2.520285133
4.5,2.469138718
3.5,1.886951994
3.5,1.944188153
3,2.443237245
3.5,2.432993308
2.5,2.197734882
4,2.103878052
2.5,2.52276025
3.5,2.48968669
4,2.309068447
3,2.543775167
2,2.451941786
4.5,2.172835879
2.5,2.181672798
3,2.577339713
2,2.531597409
2.5,2.217650438
2,2.38650127
2.5,2.089740433
3.5,2.417926984
5,2.36064415
2.5,2.548022665
3,2.107100886
3.5,2.219902188
3,2.12895837
2.5,2.214521988
3.5,2.428793094
2,2.499501747
3.5,2.193654086
3,2.445950474
3.5,2.498726247
2.5,2.530813969
4,2.185609069
2.5,2.014411338
3.5,2.557780735
2,2.450198722
4,2.039878202
3.5,2.166608711
2,2.06735432
3.5,2.437989359
3.5,2.200732338
2.5,2.0871383
2.5,1.97095203
4.5,2.01434203
4.5,2.266042625
3.5,2.520846546
3.5,1.973638429
4,2.525910031
3.5,2.096423048
3.5,2.551957847
2.5,2.178140362
4,2.080980884
2.5,2.415072398
4,1.867448352
4.5,2.447836426
3.5,1.865777863
2,2.4015306
3.5,2.443479307
3.5,2.514832268
3,2.107977125
4.5,2.296940475
4.5,2.50582034
2.5,2.199924433
4.5,2.420025773
4,2.446644444
2.5,2.425836482
3,2.432062064
2,2.389390393
4,2.407855409
4.5,2.381555598
2.5,2.414924446
2.5,2.399438512
3,2.158740783
3,1.938237509
5,2.233190719
4.5,2.486076476
2.5,2.436528663
3,2.445825474
3.5,2.363801721
3,2.402124464
3,2.020855257
5,2.495977734
2.5,2.443855048
5,2.576292022
2.5,2.644912538
2.5,2.425806644
3.5,2.067612699
4.5,1.973896527
2.5,2.167645415
2.5,2.04793291
3,2.455235406
3.5,2.024983293
3,2.118483168
3.5,2.216830395
3.5,2.433932443
3.5,2.413711759
3,2.49511223
3.5,2.225861786
4,2.410956674
5,2.494925958
2.5,1.905742322
4.5,2.229963907
2.5,2.532822877
2.5,2.519739669
3.5,2.170862599
3.5,2.212603693
3,2.113405484
3.5,2.370991545
3.5,2.429413003
3.5,2.402131453
3.5,2.307034543
3.5,2.076476158
4,2.046204673
5,2.487102459
2.5,2.415790539
